LeftShift;0;258;
S;431;128;
LeftShift;0;229;
e;276;94;
6;1044;93;
9;126;83;
:
F;0;83;
J;631;73;
LeftShift;0;443;
a;293;79;
r;157;72;
@;283;113;
S;241;112;
LeftShift;0;511;
e;810;98;
6;886;77;
9;102;72;
:
F;0;75;
J;282;90;
LeftShift;0;135;
a;160;77;
r;129;72;
@;410;126;
LeftShift;0;314;
S;365;120;
LeftShift;0;171;
e;322;92;
6;930;122;
9;125;67;
:
F;0;76;
J;278;80;
LeftShift;0;132;
a;142;59;
r;127;66;
@;355;93;
LeftShift;0;301;
S;637;108;
LeftShift;0;189;
e;257;82;
6;897;96;
9;139;84;
:
F;0;59;
J;300;75;
LeftShift;0;148;
a;192;83;
r;117;68;
@;381;113;
LeftShift;0;300;
S;472;117;
LeftShift;0;264;
e;277;69;
6;960;91;
9;82;76;
:
F;0;89;
J;280;77;
LeftShift;0;128;
a;152;80;
r;126;65;
@;864;112;
LeftShift;0;346;
S;336;110;
LeftShift;0;186;
e;246;87;
6;827;84;
9;251;72;
:
F;0;85;
J;323;88;
LeftShift;0;155;
a;159;83;
r;177;69;
@;315;105;
LeftShift;0;288;
S;322;129;
LeftShift;0;197;
e;231;99;
6;869;81;
9;74;66;
:
F;0;82;
J;330;79;
LeftShift;0;152;
a;140;75;
r;184;69;
@;708;94;
LeftShift;0;584;
S;373;137;
LeftShift;0;211;
e;255;93;
6;1520;65;
9;66;72;
:
F;0;84;
J;332;79;
LeftShift;0;199;
a;202;99;
r;189;94;
@;446;122;
LeftShift;0;278;
S;331;124;
LeftShift;0;178;
e;222;88;
6;1372;72;
9;56;67;
:
F;0;84;
J;343;79;
LeftShift;0;147;
a;326;55;
r;112;70;
@;394;96;
LeftShift;0;305;
S;315;100;
LeftShift;0;172;
e;222;85;
6;945;85;
9;93;61;
:
F;0;82;
J;339;83;
LeftShift;0;180;
a;120;86;
r;187;84;
@;353;105;
LeftShift;0;297;
S;318;116;
LeftShift;0;172;
e;225;83;
6;862;81;
9;92;72;
:
F;0;93;
J;344;70;
LeftShift;0;162;
a;125;84;
r;172;86;
@;369;105;
LeftShift;0;286;
S;1048;112;
LeftShift;0;180;
e;753;82;
6;1164;75;
9;41;71;
:
F;0;75;
J;308;71;
LeftShift;0;131;
a;160;99;
r;200;101;
@;482;89;
LeftShift;0;280;
S;860;122;
LeftShift;0;151;
e;727;97;
6;784;91;
9;175;76;
:
F;0;88;
J;298;76;
LeftShift;0;126;
a;144;86;
r;194;90;
@;880;92;
LeftShift;0;195;
S;2158;114;
LeftShift;0;151;
e;499;113;
6;918;53;
9;65;75;
:
F;0;89;
J;416;83;
LeftShift;0;185;
a;157;87;
r;191;80;
@;424;95;
LeftShift;0;271;
S;338;123;
LeftShift;0;169;
e;240;85;
6;864;84;
9;71;68;
:
F;0;77;
J;302;70;
LeftShift;0;108;
a;124;89;
r;180;88;
@;403;82;
LeftShift;0;245;
S;318;125;
LeftShift;0;173;
e;371;91;
6;1385;88;
9;90;61;
:
F;0;86;
J;308;75;
LeftShift;0;133;
a;112;93;
r;182;87;
@;475;116;
LeftShift;0;338;
S;2099;112;
LeftShift;0;211;
e;237;88;
6;991;91;
9;87;68;
:
F;0;73;
J;285;82;
LeftShift;0;128;
a;116;86;
r;197;74;
@;1599;109;
LeftShift;0;304;
S;475;119;
LeftShift;0;171;
e;343;108;
6;842;87;
9;56;65;
:
F;0;83;
J;351;76;
LeftShift;0;154;
a;138;98;
r;218;83;
@;619;122;
LeftShift;0;272;
S;1802;132;
LeftShift;0;335;
e;429;104;
6;992;99;
9;77;46;
:
F;0;85;
J;332;81;
LeftShift;0;138;
a;132;92;
r;238;80;
@;389;122;
LeftShift;0;309;
S;728;137;
LeftShift;0;203;
e;268;81;
6;1834;94;
9;97;64;
:
F;0;77;
J;317;79;
LeftShift;0;136;
a;160;90;
r;230;78;
@;463;105;
LeftShift;0;249;
S;587;135;
LeftShift;0;272;
e;424;93;
6;817;96;
9;85;71;
:
F;0;91;
J;329;89;
LeftShift;0;147;
a;152;79;
r;158;76;
@;492;128;
LeftShift;0;414;
S;1408;123;
LeftShift;0;166;
e;857;93;
6;1557;82;
9;75;65;
:
F;0;86;
J;299;82;
LeftShift;0;130;
a;120;76;
r;162;71;
@;398;110;
LeftShift;0;346;
S;399;126;
LeftShift;0;209;
e;311;95;
6;764;87;
9;47;70;
:
F;0;70;
J;393;85;
LeftShift;0;224;
a;129;98;
r;200;75;
@;394;108;
LeftShift;0;296;
S;367;106;
LeftShift;0;188;
e;294;88;
6;879;80;
9;86;75;
:
F;0;90;
J;518;79;
LeftShift;0;145;
a;160;72;
r;126;70;
@;422;112;
LeftShift;0;337;
S;386;124;
LeftShift;0;222;
e;308;83;
6;1164;76;
9;70;71;
:
F;0;78;
J;289;74;
LeftShift;0;154;
a;138;83;
r;174;78;
@;390;84;
LeftShift;0;276;
S;322;105;
LeftShift;0;179;
e;245;76;
6;982;85;
9;227;70;
:
F;0;89;
J;315;75;
LeftShift;0;142;
a;106;90;
r;159;80;
@;762;106;
LeftShift;0;611;
S;2060;129;
LeftShift;0;219;
e;384;99;
6;1247;100;
9;111;71;
:
F;0;79;
J;303;78;
LeftShift;0;156;
a;118;98;
r;191;79;
@;341;113;
LeftShift;0;255;
S;316;118;
LeftShift;0;194;
e;299;94;
6;1133;79;
9;96;53;
:
F;0;89;
J;278;83;
LeftShift;0;127;
a;132;90;
r;183;79;
@;375;98;
LeftShift;0;277;
S;318;124;
LeftShift;0;187;
e;234;89;
6;924;83;
9;82;60;
:
F;0;79;
J;308;72;
LeftShift;0;134;
a;114;97;
r;189;92;
@;380;94;
LeftShift;0;265;
S;318;109;
LeftShift;0;171;
e;232;82;
6;785;80;
9;78;66;
:
F;0;72;
J;344;71;
LeftShift;0;188;
a;152;86;
r;204;82;
@;348;100;
LeftShift;0;262;
S;328;124;
LeftShift;0;187;
e;224;85;
6;804;86;
9;83;57;
:
F;0;82;
J;516;75;
LeftShift;0;144;
a;460;101;
r;203;82;
@;568;105;
LeftShift;0;248;
S;1432;123;
LeftShift;0;193;
e;273;102;
6;730;103;
9;174;79;
:
F;0;87;
J;339;76;
LeftShift;0;121;
a;145;84;
r;166;86;
@;425;96;
LeftShift;0;280;
S;392;133;
LeftShift;0;296;
e;347;110;
6;1645;77;
9;72;66;
:
F;0;99;
J;304;71;
LeftShift;0;142;
a;556;87;
r;339;102;
@;696;118;
S;512;125;
LeftShift;0;1017;
e;397;117;
6;854;82;
9;70;84;
:
F;0;88;
J;282;79;
LeftShift;0;118;
a;136;106;
r;200;93;
@;394;169;
S;312;122;
LeftShift;0;621;
e;316;110;
6;835;71;
9;72;67;
:
F;0;74;
J;301;69;
LeftShift;0;173;
a;174;110;
r;213;82;
@;350;109;
LeftShift;0;269;
S;363;107;
LeftShift;0;180;
e;235;90;
6;740;90;
9;136;74;
:
F;0;95;
J;374;76;
LeftShift;0;187;
a;194;100;
r;219;85;
@;370;115;
LeftShift;0;299;
S;485;139;
LeftShift;0;207;
e;3007;97;
6;816;86;
9;69;80;
:
F;0;71;
J;266;77;
LeftShift;0;135;
a;181;102;
r;216;79;
@;403;72;
LeftShift;0;260;
S;392;142;
LeftShift;0;200;
e;299;105;
6;628;80;
9;134;66;
:
